DocID,SentID,DecisionToInclude,docLen,SentLen,SentAVG,TF,IDF,strSeg
100,47,0,405,55,0.14,0.07,15.84,ويذكر صاحب المقال أن البربر اتخذوا الإسلام دينا رسميا .
100,48,0,405,39,0.1,0.07,13.42,بعد مجيئ العرب رافضا فكرة إجبارهم على .
100,49,0,405,5,0.01,0.04,1.66,ذلك .
100,50,0,405,58,0.14,0.11,13.84,وعبر عن اندهاشه من كون الفرنسيين يشككون في إسلام البربر  .
100,51,0,405,57,0.14,0.07,18.45,لم تكن نوايا فرنسا الاستعمارية تجاه المعرب تخفى على أحد .
100,52,0,405,58,0.14,0.09,19.69,، غير أنها رأت في الظهير البربري خرقا سافرا لمعاهدة 1912 .
100,53,0,405,96,0.24,0.09,28.76,التي نصت بوضوح على ضرورة الحفاظ على الوضعية الدينية واحترام السلطان واحترام المؤسسات الإسلامية .
101,1,1,135,166,1.23,0.4,28.72,﻿حرب اليمن أو حرب شمال اليمن الأهلية هي حرب دارت في شمال اليمن بين الموالين للمملكة ‏المتوكلية اليمنية والفصائل الموالية للجمهورية العربية اليمنية من 1962 إلى 1970  .
101,2,0,135,55,0.41,0.16,8.88,وقد سيطرت الفصائل الجمهورية على الحكم في نهاية الحرب  .
101,3,1,135,59,0.44,0.17,9.73,كان الجانب الملكي يتلقى الدعم من المملكة العربية السعودية .
101,4,1,135,62,0.46,0.15,11.82,، بينما تلقى الجانب الجمهوري الدعم من مصر والاتحاد السوفيتي  .
101,5,0,135,55,0.41,0.15,9.98,وقد جرت معارك الحرب الضارية في المدن والأماكن الريفية .
101,6,0,135,73,0.54,0.13,16.44,، وشارك فيها أفراد أجانب غير نظاميين فضلا عن الجيوش التقليدية النظامية  .
101,7,0,135,59,0.44,0.17,11.92,دارت رحى هذه الحرب في وضع عربي لا يمكن وصفه إلا بالتشرذم  .
101,8,0,135,59,0.44,0.12,9.91,فكانت الدول العربية مستقطبة بين المعسكرين الشرقي والغربي  .
101,9,1,135,92,0.68,0.23,16.12,وعاش العالم العربي العديد من الأزمات والحروب العربية-العربية (بالإضافة إلى الحرب في اليمن) .
101,10,1,135,85,0.63,0.17,14.95,مثل حرب الرمال بين الجزائر والمغرب وأزمة انفصال سوريا عن الجمهورية العربية المتحدة  .
101,11,0,135,25,0.19,0.11,5.06,وقد غرقت مصر بهذه الحرب .
101,12,0,135,41,0.3,0.09,9.73,مما أدى إلى إلحاق الضرر بسمعتها وأدائها .
101,13,0,135,39,0.29,0.1,8.63,خلال حرب 1967 واحتلال شبه جزيرة سيناء .
101,14,0,135,35,0.26,0.09,8.23,، هضبة الجولان والضفة الغربية بما .
101,15,0,135,27,0.2,0.11,5.91,فيها القدس من قبل إسرائيل .
101,16,1,135,147,1.09,0.35,28.03,وكان من نتائج هذه الحرب اعتراف المملكة العربية السعودية بالجمهورية العربية اليمنية عام 1970[3] وسبقها أيضا انسحاب بريطانيا من اتحاد الجنوب العربي .
101,17,1,135,39,0.29,0.13,9.32,الذي كان يضم محميتها في عدن عام 1967  .
102,1,1,124,102,0.82,0.36,19.95,﻿حرب فيتنام أو الحرب الهندوصينية الثانية كانت نزاع بين جمهورية فيتنام الديموقراطية (فيتنام الشمالية) .
102,2,0,124,35,0.28,0.15,7.95,، متحالفة مع جبهة التحرير الوطنية .
102,3,1,124,39,0.31,0.28,8.66,، ضد جمهورية فيتنام (فيتنام الجنوبية) .
102,4,1,124,80,0.65,0.2,20.78,مع حلفائها (وكانت الولايات المتحدة الأمريكية إحداهم بين 13 سبتمبر 1956 و1973)  .
102,5,1,124,55,0.44,0.23,12.0,بدأت الحرب في 13 سبتمبر 1956 وإنتهت في 17 يونيو 1975  .
102,6,1,124,69,0.56,0.27,14.83,في عام 1957م بدأت قوات الفيت منه في الجنوب في التمرد على حكومة ديم  .
102,7,1,124,28,0.23,0.08,8.47,وقد عرف هؤلاء بالفيت كونغ  .
102,8,1,124,45,0.36,0.19,7.63,وفي عام 1959م أعلنت فيتنام الشمالية تأييدها .
102,9,1,124,46,0.37,0.1,13.85,لهذه الفئة وأمرتها بشن كفاح شامل ضد حكومتها  .
102,10,0,124,47,0.38,0.14,10.84,وفي عام 1960م شكل الثوار جبهة التحرير الوطنية .
102,11,0,124,37,0.3,0.08,10.67,التي أوكلت إليها مهمة قيادة الثورة  .
102,12,0,124,41,0.33,0.1,9.75,ورويدا رويدا تشعبت الحرب وازدادت ضراوة  .
102,13,0,124,38,0.31,0.12,5.7,وفي الخمسينيات كانت الولايات المتحدة .
102,14,0,124,61,0.49,0.15,12.53,قد شرعت في إرسال مستشارين مدنيين وعسكريين لفيتنام الجنوبية  .
102,15,0,124,80,0.65,0.27,17.57,وبحلول عام 1965م بدأت في إرسال قوات عسكرية وشن غارات جوية على فيتنام الشمالية  .
102,16,0,124,27,0.22,0.12,4.6,واستمر التورط الأمريكي في .
102,17,0,124,129,1.04,0.33,31.96,هذه الحرب حتى عام 1973م ، علما بأن الصين والاتحاد السوفييتي (سابقا) كانا يمدان فيتنام الشمالية والفيت كونغ بالأسلحة والإمدادات  .
102,18,0,124,23,0.19,0.1,3.22,كانت الولايات المتحدة .
102,19,0,124,127,1.02,0.47,28.55,، كوريا الجنوبية ، تايلند ، أستراليا ، نيوزيلندا ، والفلبين متحالفة مع فيتنام الجنوبية ، بينما تحالف الاتحاد السوفياتي والصين .
102,20,0,124,20,0.16,0.15,2.25,مع فيتنام الشمالية .
102,21,1,124,73,0.59,0.23,13.29,انتهى الغزو الأمريكي في 17 يونيو 1975 باتحاد فيتنام الشمالية والجنوبية  .
103,1,1,265,57,0.22,0.16,5.97,﻿الصراع العربي الإسرائيلي هو النزاع و التوترات السياسية .
103,2,1,265,118,0.45,0.27,22.79,التي نشأت بين دولة إسرائيل منذ بداية تشكلها عام 1948 و بقية الدول و الكيانات العربية المجاورة أو البعيدة عن إسرائيل  .
103,3,0,265,127,0.48,0.2,24.4,الخلاف يتركز أساسا حول أحقية اليهود في الاستيلاء على أرض فلسطين و إقامة دولتهم القومية على أرضها طاردين سكان فلسطين الموجودين .
103,4,1,265,6,0.02,0.02,1.51,فيها .
103,5,0,265,40,0.15,0.07,8.86,أي أن طبيعة هذا النزاع تتركز أساسا حول .
103,6,1,265,38,0.14,0.07,3.81,ما يسمى النزاع الفلسطيني الإسرائيلي  .
103,7,0,265,87,0.33,0.14,18.46,يطلق البعض على هذا النزاع اسم نزاع الشرق الأوسط ليشير إلى تركزه في منطقة الشرق الأوسط .
103,8,1,265,28,0.11,0.04,7.04,لكن هذا المصطلح غامض قليلا .
103,9,1,265,44,0.17,0.08,9.8,بسبب وجود عدة صراعات في منطقة الشرق الأوسط .
103,10,0,265,53,0.2,0.16,6.66,لكن النزاع العربي الإسرائيلي يبقى الأساسي و المركزي .
103,11,1,265,7,0.03,0.02,1.51,بينها .
103,12,1,265,139,0.52,0.21,23.59,هذا الصراع يرتبط عضويا بموضوع النزاع الفلسطيني الإسرائيلي فقضيته المحورية و سببه الأساسي هو إقامة دولة قومية دينية لليهود على أرض فلسطين  .
103,13,0,265,60,0.23,0.17,8.92,يعتبر من قبل الكثير من المحلللين و السياسين العرب سبب أزمة .
103,14,0,265,22,0.08,0.11,3.54,هذه المنطقة و توترها .
103,15,1,265,60,0.23,0.09,12.37,بالرغم من أن هذا الصراع يحدث ضمن منطقة جغرافية صغيرة نسبيا .
103,16,1,265,85,0.32,0.17,20.25,، إلا انه يحظى باهتمام سياسي و إعلامي كبير نظرا لتورط العديد من الأطراف الدولية فيه .
103,17,1,265,145,0.55,0.33,29.6,و غالبا ما تكون الدول العظمى في العالم منخرطة فيه نظرا لتمركزه في منطقة حساسة من العالم و ارتباطه بقضايا إشكالية تشكل ذروة أزمات لاعالم المعاصر .
103,18,0,265,32,0.12,0.14,6.82,: مثل الصراع بين الشرق و الغرب .
103,19,0,265,58,0.22,0.22,12.69,، علاقة الأديان مع بعضها : اليهودية و المسيحية و الإسلام .
103,20,0,265,60,0.23,0.16,11.36,، علاقات العرب مع الغرب و أهمية النفط العربي للدول الغربية .
103,21,0,265,53,0.2,0.17,9.93,، أهمية و حساسية القضية اليهودية في الحضارة الغربية .
103,22,0,265,124,0.47,0.32,24.1,خصوصا بعد الحرب العالمية الثانية و الهولوكوست اليهودي و قضايا معاداة السامية و قوى ضغط اللوبيات اليهودية في العالم الغربي  .
103,23,0,265,157,0.59,0.51,21.94,على الصعيد العربي يعتبر الكثير من المفكرين و المنظرين العرب و حتى السياسيين أن قضية النزاع العربي الإسرائيلي هي القضية و الأزمة المركزية في المنطقة و كثيرا .
103,24,0,265,108,0.41,0.28,16.33,ما يربطها بعض المفكرين بقضايا النهضة العربية و قضايا الأنظمة الشمولية و ضعف الديمقراطيات في العالم العربي  .
103,25,1,265,123,0.46,0.36,19.45,الكثير من الأمور السياسية و الاقتصادية و أزمات حقوق الإنسان و قمع الحريات السياسية في دول الجوار الإسرائيلي يربطها سياسيو .
103,26,1,265,81,0.31,0.17,17.53,هذه الأنظمة بالصراع العربي الإسرائيلي و عدم السماح لمن يدعوهم "الخونة" بالتعامل .
103,27,0,265,34,0.13,0.06,10.07,مع إسرائيل "العدو الأكبر للعرب"  .
103,28,1,265,38,0.14,0.05,8.28,يتفرع عن هذه القضية موضوع أساسي يطرج .
103,29,1,265,97,0.37,0.27,17.67,من قبل العديد من الحكومات الغربية و على رأسها حكومة الولايات المتحدة الأمريكية و هي قضية السلام .
103,30,1,265,61,0.23,0.06,15.59,، فمنذ توقيع الرئيس المصري أنور السادات لاتفاقية كامب ديفيد .
103,31,0,265,106,0.4,0.16,23.26,ثم اتفاقية أوسلو بين منظمة التحرير الفلسطينية بقيادة ياسر عرفات و رئيس وزراء إسرائيل المغتال إسحاق رابين .
103,32,0,265,90,0.34,0.2,18.31,ثم اتفاقية وادي عربة بين الأردن و إسرائيل نشأ استقطاب جديد بين الأنظمة لاعربية بين بعضها .
103,33,0,265,46,0.17,0.08,10.77,، كما حصل تباعد واضح بين بعض الأنظمة العربية .
103,34,0,265,104,0.39,0.23,23.31,التي ترى أن السلام قد يكون مفيد مرحليا للعرب في ظل انعدام توازن القوى و بين الكثير من الجماهير العربية .
103,35,0,265,73,0.28,0.11,14.2,التي لا تقبل التسوية مع إسرائيل أو ما يختصر في الثقافة الرائجة باليهود  .
104,1,1,115,123,1.07,0.23,4.7,﻿ غادر محمد البشيررئيس جمعية المحاسبين القانونيين الاردنيين الى تونس يوم الثلاثاء الماضي ليشارك في الندوة الدولية الخامسة .
104,2,0,115,62,0.54,0.1,1.74,التي تنظمها الفيدرالية الدولية للخبراء المحاسبين الفرنكوفيين .
104,3,1,115,65,0.57,0.1,3.77,، حول الحاكمية المؤسسية «الابعاد الثقافية والاقتصادية الثقافية» .
104,4,0,115,54,0.47,0.12,2.67,والتي سيتم عقدها في تونس يومي الجمعة والسبت المقبلين .
104,5,0,115,32,0.28,0.07,1.05,وكان قد تلقى البشير دعوة لحضور .
104,6,0,115,49,0.43,0.12,0.93,هذه الندوة من المعهد التونسي للخبراء المحاسبين  .
